순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
1,7번방의 선물,2013-01-23,91431914670,0.059,12811206,866,166815,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2,설국열차,2013-08-01,67010087500,0.043,9349993,1128,124823,한국,"한국,체코",(주)씨제이이엔엠
3,관상,2013-09-11,66005427500,0.043,9134581,1240,125073,한국,한국,(주)쇼박스
4,아이언맨 3,2013-04-25,70806364000,0.046,9001331,1389,163584,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
5,베를린,2013-01-30,52355568637,0.034,7166290,894,111744,한국,"한국,독일",(주)씨제이이엔엠
6,은밀하게 위대하게,2013-06-05,48700887413,0.031,6959083,1341,117461,한국,한국,(주)쇼박스
7,변호인,2013-12-18,40953398000,0.026,5687047,923,55006,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
8,숨바꼭질,2013-08-14,39602977500,0.026,5604103,779,88062,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
9,더 테러 라이브,2013-07-31,39869706381,0.026,5584139,809,93488,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
10,감시자들,2013-07-03,39380162179,0.025,5508017,949,100309,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
11,월드 워 Z,2013-06-20,38555356000,0.025,5237525,964,100823,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
12,신세계,2013-02-21,34881330905,0.022,4682492,671,90580,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
13,박수건달,2013-01-09,28343986569,0.018,3893216,603,60585,한국,한국,(주)쇼박스
14,스파이,2013-09-05,24509278305,0.016,3435802,785,72796,한국,"한국,태국",(주)씨제이이엔엠
15,그래비티,2013-10-17,31214018600,0.02,3194693,636,80584,미국,미국,"(주)스튜디오디에이치엘,주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)"
16,타워,2012-12-25,22996601500,0.015,3166425,638,58869,한국,한국,(주)씨제이이엔엠
17,감기,2013-08-14,21774884000,0.014,3117859,806,55046,한국,한국,아이러브시네마
18,토르: 다크 월드,2013-10-30,22525808500,0.015,3039889,733,78095,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
19,레드: 더 레전드,2013-07-18,21511371970,0.014,3004649,739,55733,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
20,친구 2,2013-11-14,21795237513,0.014,2969900,968,69856,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
21,어바웃 타임,2013-12-05,20908973000,0.013,2856065,568,49967,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
22,나우 유 씨 미 : 마술사기단,2013-08-22,19146691869,0.012,2718227,691,54658,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
23,소원,2013-10-02,18529862600,0.012,2711083,651,72329,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
24,레미제라블,2012-12-19,19635813500,0.013,2707479,592,49348,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
25,퍼시픽 림,2013-07-11,20477374512,0.013,2539113,1005,55655,미국,미국,워너브러더스 코리아(주)
26,화이: 괴물을 삼킨 아이,2013-10-09,17695412795,0.011,2394453,817,59049,한국,한국,(주)쇼박스
27,컨저링,2013-09-17,16353225777,0.011,2262758,563,48616,미국,미국,워너브러더스 코리아(주)
28,맨 오브 스틸,2013-06-13,17092964063,0.011,2182227,998,55514,미국,미국,워너브러더스 코리아(주)
29,용의자,2013-12-24,15629492500,0.01,2176752,807,26814,한국,한국,(주)쇼박스
30,호빗: 스마우그의 폐허,2013-12-12,16564184549,0.011,2115878,811,35223,미국,"미국,뉴질랜드",워너브러더스 코리아(주)
31,몽타주,2013-05-16,15002458500,0.01,2095592,544,53195,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
32,터보,2013-07-25,13116737000,0.008,1924414,634,28783,미국,미국,(주)씨제이이엔엠
33,연애의 온도,2013-03-21,13798864446,0.009,1865195,567,57847,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
34,지.아이.조 2,2013-03-28,14457048500,0.009,1855917,766,62627,미국,"미국,캐나다",(주)씨제이이엔엠
35,분노의 질주: 더 맥시멈,2013-05-22,13210338042,0.009,1790916,657,44371,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
36,공범,2013-10-24,12333110882,0.008,1766285,611,51425,한국,한국,(주)씨제이이엔엠
37,집으로 가는 길,2013-12-11,12373339745,0.008,1763231,740,39811,한국,한국,(주)씨제이이엔엠
38,전설의 주먹,2013-04-10,12777314500,0.008,1744585,724,57593,한국,한국,(주)씨제이이엔엠
39,파파로티,2013-03-14,11825934000,0.008,1716429,552,53601,한국,한국,(주)쇼박스
40,스타트렉 다크니스,2013-05-30,12964828000,0.008,1605271,607,40504,미국,미국,(주)씨제이이엔엠
41,라이프 오브 파이,2013-01-01,15812506500,0.01,1588373,392,32722,미국,미국,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)"
42,오블리비언,2013-04-11,11165841500,0.007,1515356,634,47871,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
43,위대한 개츠비,2013-05-16,10581329643,0.007,1445248,562,36008,미국,"미국,호주",워너브러더스 코리아(주)
44,다이하드: 굿 데이 투 다이,2013-02-06,10825703000,0.007,1438056,459,33055,미국,미국,이십세기폭스코리아(주)
45,런닝맨,2013-04-04,10060239500,0.006,1422844,567,45995,한국,"한국,미국",이십세기폭스코리아(주)
46,미스터 고,2013-07-17,9337976000,0.006,1328888,840,38263,한국,"한국,중국",(주)쇼박스
47,결혼전야,2013-11-21,8434175719,0.005,1212843,524,38819,한국,한국,씨너스엔터테인먼트(주)
48,깡철이,2013-10-02,8572344462,0.006,1209363,707,43102,한국,한국,(주)씨제이이엔엠
49,엘리시움,2013-08-29,9017994500,0.006,1207732,588,31515,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
50,더 웹툰: 예고살인,2013-06-27,8537683070,0.006,1201457,541,35931,한국,한국,(주)씨제이이엔엠
51,웜 바디스,2013-03-14,8361708124,0.005,1169839,477,37960,미국,미국,(주)씨제이이엔엠
52,고령화 가족,2013-05-09,8169492153,0.005,1141222,583,37524,한국,한국,(주)씨제이이엔엠
53,헝거게임: 캣칭 파이어,2013-11-21,7850816000,0.005,1125739,630,33686,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
54,더 울버린,2013-07-25,7849518000,0.005,1075333,707,26905,미국,미국,이십세기폭스코리아(주)
55,동창생,2013-11-06,7010197126,0.005,1048280,660,36401,한국,한국,(주)쇼박스
56,에픽 : 숲속의 전설,2013-08-07,6748072000,0.004,978785,471,18377,미국,미국,이십세기폭스코리아(주)
57,전국노래자랑,2013-05-01,6687636000,0.004,978413,581,41649,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
58,슈퍼배드 2,2013-09-12,6605655500,0.004,962862,424,17373,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
59,잭 더 자이언트 킬러,2013-02-28,7376481000,0.005,956154,507,27115,미국,미국,워너브러더스 코리아(주)
60,크루즈 패밀리,2013-05-16,6540951500,0.004,941824,525,21734,미국,미국,(주)씨제이이엔엠
61,뽀로로 극장판 슈퍼썰매 대모험,2013-01-23,6826641500,0.004,931342,459,19941,한국,한국,"(주)넥스트엔터테인먼트월드(NEW),(주)씨제이이엔엠"
62,개구쟁이 스머프 2,2013-08-01,5993979500,0.004,921788,478,15485,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
63,몬스터 호텔,2013-01-17,6080221500,0.004,884885,489,16647,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
64,열한시,2013-11-28,6097792000,0.004,870785,512,32536,한국,한국,(주)씨제이이엔엠
65,몬스터 대학교,2013-09-12,5879223500,0.004,870605,385,15172,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
66,남쪽으로 튀어,2013-02-06,5970851500,0.004,832894,428,23088,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
67,하늘에서 음식이 내린다면 2,2013-11-21,5411562500,0.003,797850,545,16340,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
68,잭 리처,2013-01-17,5758577000,0.004,784031,431,19868,미국,미국,(주)씨제이이엔엠
69,반창꼬,2012-12-19,5451422068,0.004,745262,381,20840,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
70,더 파이브,2013-11-14,5343797000,0.003,731212,501,27308,한국,한국,(주)씨제이이엔엠
71,더 임파서블,2013-01-17,4445235500,0.003,622704,407,19595,스페인,"스페인,미국",롯데쇼핑㈜롯데엔터테인먼트
72,인시디어스: 두번째 집,2013-12-05,4001137000,0.003,577748,405,18653,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
73,섀도우 헌터스: 뼈의 도시,2013-09-12,4034176500,0.003,571074,374,18273,미국,"미국,독일",롯데쇼핑㈜롯데엔터테인먼트
74,화이트 하우스 다운,2013-06-27,4015707500,0.003,569500,480,19850,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
75,애프터 어스,2013-05-30,3831856167,0.002,537920,484,19867,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
76,사이코메트리,2013-03-07,3978495129,0.003,534273,429,23487,한국,한국,(주)씨제이이엔엠
77,퍼시 잭슨과 괴물의 바다,2013-09-12,3791349609,0.002,519584,409,17054,미국,미국,이십세기폭스코리아(주)
78,남자사용설명서,2013-02-14,3606654257,0.002,507913,372,17238,한국,한국,(주)쇼박스
79,다이노소어 어드벤처 3D,2013-12-19,4140930000,0.003,507164,464,8994,미국,"미국,영국",이십세기폭스코리아(주)
80,무서운 이야기 2,2013-06-05,3393667500,0.002,495522,337,18509,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
81,캐치미,2013-12-18,3293262500,0.002,480434,517,16151,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
82,썬더와 마법저택,2013-12-24,3109415000,0.002,459295,422,6081,벨기에,벨기에,(주)씨제이이엔엠
83,노브레싱,2013-10-30,2991824739,0.002,451669,584,24912,한국,"한국,필리핀",(주)나이너스엔터테인먼트
84,클라우드 아틀라스,2013-01-09,3385615727,0.002,449344,382,13627,미국,"미국,독일",(주)넥스트엔터테인먼트월드(NEW)
85,창수,2013-11-28,3146542000,0.002,429141,415,19471,한국,한국,"(주)마인스 엔터테인먼트,(주)박수엔터테인먼트"
86,명탐정 코난 : 수평선상의 음모,2013-08-07,2465123000,0.002,389871,316,8196,일본,일본,(주)씨제이이엔엠
87,론 레인저,2013-07-04,2750149500,0.002,387527,401,14155,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
88,스토커,2013-02-28,2829265174,0.002,378874,329,15590,미국,미국,이십세기폭스코리아(주)
89,오즈 그레이트 앤드 파워풀,2013-03-07,2886185000,0.002,350563,425,15582,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
90,미나문방구,2013-05-16,2247017000,0.001,334323,385,16653,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
91,차이니즈 조디악,2013-02-27,2211711500,0.001,315305,300,13432,중국,중국,롯데쇼핑㈜롯데엔터테인먼트
92,빌리와 용감한 녀석들 2,2013-02-21,2006325000,0.001,306837,289,7410,인도,인도,(주)에스비에스콘텐츠허브
93,주먹왕 랄프,2012-12-19,2116917500,0.001,301436,286,7086,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
94,이스케이프 플랜,2013-12-05,2106938679,0.001,292892,287,10331,미국,미국,판씨네마(주)
95,눈의 여왕,2013-02-07,1846221000,0.001,276913,316,6528,러시아,러시아,(주)넥스트엔터테인먼트월드(NEW)
96,롤러코스터,2013-10-17,1913087600,0.001,270148,374,14726,한국,한국,(주)씨제이이엔엠
97,헨젤과 그레텔: 마녀 사냥꾼 3D,2013-02-14,2122205602,0.001,269510,297,10624,미국,"미국,영국",(주)씨제이이엔엠
98,파이스토리 : 악당상어 소탕작전,2013-01-10,1808263000,0.001,267440,298,7483,미국,"미국,한국",(주)에스비에스콘텐츠허브
99,장고:분노의 추적자,2013-03-21,1883634000,0.001,260144,342,11792,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
100,밤의 여왕,2013-10-17,1762892500,0.001,252475,333,13286,한국,한국,(주)인벤트스톤
101,캡틴 필립스,2013-10-23,1679067434,0.001,241514,302,10623,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
102,잠베지아: 신비한 나무섬의 비밀,2012-12-25,1579355000,0.001,232089,240,5946,남아프리카공화국,"남아프리카공화국,미국",롯데쇼핑㈜롯데엔터테인먼트
103,분노의 윤리학,2013-02-21,1658653000,0.001,225618,302,11909,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
104,잡스,2013-08-29,1594901136,0.001,225343,402,12017,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
105,세이빙 산타,2013-12-19,1423164000,0.001,220748,297,4347,영국,영국,(주)영화사 빅
106,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,2013-04-25,1430168500,0.001,217320,328,5977,일본,일본,롯데쇼핑㈜롯데엔터테인먼트
107,송 포 유,2013-04-18,1485573000,0.001,217314,317,11737,영국,영국,(주)넥스트엔터테인먼트월드(NEW)
108,호빗: 뜻밖의 여정,2012-12-13,1712751650,0.001,213869,280,6606,미국,"미국,뉴질랜드",워너브러더스 코리아(주)
109,비행기,2013-12-19,1497601500,0.001,209653,408,5620,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
110,비포 미드나잇,2013-05-22,1488770000,0.001,203940,275,9504,미국,미국,"(주)까멜리아이엔티,(주)팝엔터테인먼트"
111,응징자,2013-10-30,1388412500,0.001,192347,305,12023,한국,한국,(주)인벤트스톤
112,프리즈너스,2013-10-02,1374330500,0.001,188084,297,7922,미국,미국,"(주)넥스트엔터테인먼트월드(NEW),판씨네마(주)"
113,마이 리틀 히어로,2013-01-09,1286203128,0.001,183650,341,11663,한국,한국,(주)씨제이이엔엠
114,해양경찰 마르코,2013-02-14,1151907000,0.001,181740,276,4674,덴마크,덴마크,(주)인벤트스톤
115,백악관 최후의 날,2013-06-05,1272025000,0.001,181257,283,9349,미국,미국,씨너스엔터테인먼트(주)
116,로마 위드 러브,2013-04-18,1324599301,0.001,180779,201,7618,미국,"미국,이탈리아,스페인","(주)팝엔터테인먼트,(주)나이너스엔터테인먼트"
117,명탐정 코난:은빛 날개의 마술사,2013-01-24,1158761500,0.001,176495,139,3661,일본,일본,(주)씨제이이엔엠
118,톱스타,2013-10-24,1194185500,0.001,175153,397,12218,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
119,노리개,2013-04-18,1229614500,0.001,169064,278,11564,한국,한국,(주)인벤트스톤
120,엔더스 게임,2013-12-31,1229288000,0.001,166533,460,2876,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
121,니코: 산타비행단의 모험,2012-12-25,1111536500,0.001,164386,260,4260,핀란드,"핀란드,덴마크,아일랜드,독일",씨너스엔터테인먼트(주)
122,더 자이언트,2013-02-21,996662000,0.001,157990,227,4565,미국,"미국,태국",(주)마인스 엔터테인먼트
123,히든 카드,2013-09-26,1080423651,0.001,151476,362,10423,미국,미국,이십세기폭스코리아(주)
124,가문의 영광5 - 가문의 귀환,2012-12-19,1085286000,0.001,147798,224,6856,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
125,안나 카레니나,2013-03-21,989494500,0.001,144351,248,7651,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
126,지슬 - 끝나지 않은 세월2,2013-03-21,986439100,0.001,143776,81,6661,한국,한국,(주)영화사 진진
127,블루 재스민,2013-09-25,1030140900,0.001,140318,207,7259,미국,미국,(주)인벤트스톤
128,링컨,2013-03-14,954242500,0.001,137505,214,5948,미국,미국,이십세기폭스코리아(주)
129,더 퍼지,2013-11-06,1032196000,0.001,137340,232,6013,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
130,카운슬러,2013-11-14,966623000,0.001,133272,293,7740,미국,"미국,영국",이십세기폭스코리아(주)
131,리딕,2013-11-28,927494000,0.001,132059,275,7468,미국,미국,(주)영화사 빅
132,러시 : 더 라이벌,2013-10-09,931998000,0.001,126994,270,8129,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
133,실버라이닝 플레이북,2013-02-14,947622500,0.001,126842,226,5870,미국,미국,(주)나이너스엔터테인먼트
134,버틀러: 대통령의 집사,2013-11-28,884325000,0.001,126822,182,4927,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
135,극장판 도라에몽: 진구의 비밀도구 박물관,2013-07-25,780545500,0.001,122172,239,3555,일본,일본,롯데쇼핑㈜롯데엔터테인먼트
136,배우는 배우다,2013-10-24,811202000,0.001,111948,297,9265,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
137,제로 다크 서티,2013-03-07,780080000,0.001,108991,258,6966,미국,미국,(주)에스비에스콘텐츠허브
138,마지막 4중주,2013-07-25,810075500,0.001,107975,42,3031,미국,미국,(주)티캐스트
139,월터의 상상은 현실이 된다,2013-12-31,743042000,0,107278,378,1889,미국,미국,"글뫼 주식회사,이십세기폭스코리아(주)"
140,바람이 분다,2013-09-05,747245500,0,106439,288,6684,일본,일본,롯데쇼핑㈜롯데엔터테인먼트
141,일대종사,2013-08-22,734516000,0,101568,193,5822,중국,중국,CGV아트하우스
142,R.I.P.D. : 알.아이.피.디.,2013-08-22,725451071,0,101460,268,5744,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
143,로덴시아: 마법왕국의 전설,2013-10-02,632768500,0,98575,221,3017,페루,"페루,아르헨티나",(주)영화사 빅
144,원피스 극장판 Z,2013-03-21,626891000,0,93239,267,3968,일본,일본,(주)씨제이이엔엠
145,마마,2013-01-23,662161500,0,91143,164,4091,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
146,몬스터 주식회사,2001-12-20,933962500,0.001,90143,177,2594,미국,미국,"한국소니픽쳐스릴리징브에나비스타영화㈜,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)"
147,더 콜,2013-06-20,626952634,0,88953,241,5412,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
148,뷰티풀 크리처스,2013-04-18,582030544,0,82995,278,7272,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
149,토토의 움직이는 숲,2013-06-20,505799000,0,79558,191,2407,덴마크,덴마크,(주)미디어데이
150,쿵후팬더: 영웅의 탄생,2013-07-04,466173000,0,74250,197,2035,중국,중국,(주)미디어데이
151,니모를 찾아서,2003-06-05,757151000,0,73215,212,2917,미국,미국,월트디즈니코리아㈜
152,오싱,2013-12-05,471568500,0,73064,233,3657,일본,일본,(주)팝엔터테인먼트
153,화이트 고릴라,2013-10-31,464078500,0,71796,182,2181,스페인,스페인,"(주)마인스 엔터테인먼트,(주)박수엔터테인먼트"
154,투 마더스,2013-08-22,497511000,0,71264,198,3859,프랑스,프랑스,(주)싸이더스
155,피노키오: 당나귀 섬의 비밀,2013-04-25,430554000,0,68711,283,2738,이탈리아,"이탈리아,멕시코,벨기에,프랑스,룩셈부르크",(주)인벤트스톤
156,우리 선희,2013-09-12,529715900,0,68697,42,3894,한국,한국,"(주)영화제작전원사 ,(주)영화사 조제"
157,닥터,2013-06-20,495574500,0,68312,163,4131,한국,한국,(주)마인스 엔터테인먼트
158,토니 스토리: 깡통제국의 비밀,2013-07-18,422490500,0,67663,257,2854,독일,독일,(주)영화사 빅
159,라스트 스탠드,2013-02-21,492763000,0,66790,300,7704,미국,"미국,한국",(주)씨제이이엔엠
160,정글번치 : 빙산으로의 귀환,2013-10-02,408523000,0,65827,224,2428,프랑스,프랑스,(주)팝엔터테인먼트
161,에반게리온: Q,2013-04-25,435800211,0,61423,59,2778,일본,일본,"㈜T-JOY,씨너스엔터테인먼트(주)"
162,산타의 매직 크리스탈,2013-11-28,366202000,0,60485,192,1916,벨기에,"벨기에,핀란드",(주)팝엔터테인먼트
163,웃는 남자,2013-03-28,405022500,0,57838,170,3824,프랑스,"프랑스,체코",씨너스엔터테인먼트(주)
164,아무르,2012-12-19,426495700,0,55946,30,1817,프랑스,"프랑스,독일,오스트리아",(주)티캐스트
165,호프 스프링즈,2013-04-04,388432500,0,55273,179,3516,미국,미국,(주)시너지하우스 (시너지)
166,돌핀 : 꿈꾸는 다니엘의 용감한 모험,2013-03-21,354256000,0,53744,197,1897,페루,"페루,독일,이탈리아",팝엔터테인먼트
167,꼬마영웅 경찰차 프로디,2013-04-11,351772000,0,53735,229,2375,노르웨이,"노르웨이,미국",예지림엔터테인먼트
168,길위에서,2013-05-23,359709500,0,53230,23,1843,한국,한국,㈜영화사 백두대간
169,스카이포스 3D,2013-02-28,349260500,0,51553,183,2227,미국,"미국,홍콩",(주)미디어데이
170,언어의 정원,2013-08-14,385295200,0,51426,64,2480,일본,일본,"(주)미디어캐슬,(주)팝엔터테인먼트"
171,블랙 가스펠,2013-11-14,351611500,0,50985,143,2848,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
172,그렇게 아버지가 된다,2013-12-19,371549562,0,49287,41,1272,일본,일본,(주)티캐스트콘텐츠허브
173,뜨거운 안녕,2013-05-30,315291000,0,47105,172,3497,한국,"한국,일본",(주)나이너스엔터테인먼트
174,적인걸2 : 신도해왕의 비밀,2013-10-02,329905000,0,47060,169,2939,중국,중국,씨너스엔터테인먼트(주)
175,슈퍼윙스 3D,2013-08-14,269711500,0,46124,129,1527,러시아,러시아,(주)영화사 빅
176,러브레터,1999-11-20,341717500,0,45421,53,1763,일본,일본,"(주)제이앤씨미디어그룹,와이드 릴리즈(주),(유)조이앤시네마,(주)팝엔터테인먼트"
177,나의 PS 파트너,2012-12-06,348352000,0,44906,80,1629,한국,한국,(주)씨제이이엔엠
178,호두까기인형 3D,2013-01-03,298459000,0,44680,132,1930,미국,미국,(주)나이너스엔터테인먼트
179,프리버즈: 밍쿠와 찌아의 도시 대탈출,2013-09-17,288856500,0,44466,213,2130,아르헨티나,아르헨티나,(주)영화사 빅
180,글래디에이터: 로마 영웅 탄생의 비밀 3D,2013-03-14,300235500,0,44441,275,2143,이탈리아,이탈리아,(주)에스비에스콘텐츠허브
181,드래곤볼Z : 신들의 전쟁,2013-08-29,292117500,0,44231,262,2828,일본,일본,(주)인벤트스톤
182,레옹,1995-02-18,327530000,0,43194,75,1677,프랑스,프랑스,"(주)제이앤씨미디어그룹,(주)팝파트너스"
183,쥬라기 공원,1993-07-17,524340000,0,43187,83,1941,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
184,호스트,2013-04-04,299706000,0,42972,244,4993,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
185,스니치,2013-05-09,288292500,0,41480,153,3273,미국,미국,(주)마인스 엔터테인먼트
186,세이프 헤이븐,2013-11-06,288909000,0,40813,133,2620,미국,미국,(주)팝엔터테인먼트
187,끝과 시작,2013-04-04,274332000,0,38734,185,5711,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
188,폭풍우 치는 밤에: 비밀 친구,2013-05-01,249369500,0,38247,231,2014,일본,일본,(주)마인스 엔터테인먼트
189,사이드 이펙트,2013-07-11,258850000,0,37158,172,2827,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
190,저스틴,2013-12-31,237729500,0,36676,308,646,스페인,스페인,(주)넥스트엔터테인먼트월드(NEW)
191,극장판 썬더일레븐 GO VS 골판지 전사 W,2013-06-05,240929500,0,36492,99,1061,일본,일본,(주)씨제이이엔엠
192,에코 플래닛 3D : 지구 구출 특급 대작전,2013-10-09,228314000,0,36327,183,1655,태국,태국,(주)인벤트스톤
193,문라이즈 킹덤,2013-01-31,277699300,0,35614,34,1373,미국,미국,(주)영화사 진진
194,뫼비우스,2013-09-05,255508579,0,35348,128,4032,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
195,누구의 딸도 아닌 해원,2013-02-28,270121400,0,35072,35,2367,한국,한국,"(주)영화제작전원사 ,(주)영화사 조제"
196,드래곤 헌터,2013-01-24,219090000,0,34984,105,1973,프랑스,"프랑스,독일","롯데쇼핑㈜롯데엔터테인먼트,케이비에스미디어(주)"
197,더 헌트,2013-01-24,264176000,0,34938,37,1553,덴마크,덴마크,"(주)엣나인필름,씨너스엔터테인먼트(주)"
198,마스터,2013-07-11,264021800,0,34571,38,1435,미국,미국,(주)영화사 진진
199,빅 웨딩,2013-06-27,231885500,0,33993,166,2838,미국,미국,(주)나이너스엔터테인먼트
200,러스트 앤 본,2013-05-02,240253900,0,31800,38,1622,프랑스,프랑스,그린나래미디어(주)
201,꼭두각시,2013-06-20,227941500,0,31713,134,2862,한국,한국,(주)인벤트스톤
202,어떤 시선,2013-10-24,203801800,0,31014,45,1387,한국,한국,(주)영화사 진진
203,극장판 나루토 질풍전: 로드 투 닌자,2013-02-21,200268500,0,30123,72,941,일본,일본,씨너스엔터테인먼트(주)
204,러브액츄얼리: 크리스마스 에디션,2013-12-18,220720647,0,28872,82,1098,미국,"미국,영국",(주)팝엔터테인먼트
205,원 데이,2012-12-13,218601000,0,28523,27,899,미국,미국,"(주)영화사 그램,(주)제이앤씨미디어그룹,(주)팝파트너스"
206,머드,2013-11-28,206252500,0,28507,113,2008,미국,미국,(주)프레인글로벌
207,쾌걸 조로리의 대대대대모험,2013-06-05,173490500,0,27598,136,1272,일본,일본,(주)미디어데이
208,코비: 블루 엘리펀트의 전설,2013-12-05,165671000,0,27463,104,1034,태국,태국,(주)영화사 빅
209,시네마 천국,1990-07-07,198488500,0,27030,32,1539,프랑스,"프랑스,이탈리아","주식회사 왓챠,(주)팝엔터테인먼트"
210,스파이크,2013-12-05,151066500,0,25158,159,1199,프랑스,프랑스,"예지림엔터테인먼트,선필름"
211,빅 픽처,2013-07-04,182904800,0,25038,38,1131,프랑스,프랑스,(주)드림웨스트픽쳐스
212,히어로,2013-10-08,158900000,0,23841,179,2130,한국,한국,(주)마인스 엔터테인먼트
213,빨간머리 앤 : 그린게이블로 가는 길,2013-01-09,165880000,0,23531,108,1551,일본,일본,(주)미디어데이
214,8월의 크리스마스,1998-01-24,164902000,0,23518,71,2280,한국,한국,"한국영상투자개발(주),(주)싸이더스"
215,디스커넥트,2013-11-07,161108704,0,23255,113,1655,미국,미국,(주)영화사 빅
216,부에노스 아이레스에서 사랑에 빠질 확률,2013-09-12,179314000,0,23203,18,1089,아르헨티나,"아르헨티나,스페인,독일",(주)영화사 진진
217,26년,2012-11-29,130489000,0,23177,29,635,한국,한국,"(주)인벤트스톤,영화사청어람(주)"
218,짓,2013-09-25,162540500,0,23052,159,2758,한국,한국,(주)팝파트너스
219,알렉스 크로스,2013-03-14,164165000,0,22978,162,3168,미국,미국,(주)인벤트스톤
220,프라미스드 랜드,2013-12-12,166064662,0,22266,52,1412,미국,미국,CGV아트하우스
221,잉여들의 히치하이킹,2013-11-28,154223500,0,22166,35,1553,한국,한국,CGV아트하우스
222,까밀 리와인드,2013-07-18,164661000,0,22100,27,990,프랑스,프랑스,(주)엣나인필름
223,사이비,2013-11-21,162722300,0,21864,76,1792,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
224,플레이스 비욘드 더 파인즈,2013-08-01,161160500,0,21747,30,1083,미국,미국,(주)미디어데이
225,그랑블루 리마스터링 감독판,2013-07-25,163350079,0,21385,34,713,프랑스,"프랑스,이탈리아",(주)팝파트너스
226,천안함 프로젝트,2013-09-05,158528500,0,21316,33,919,한국,한국,(주)아우라픽처스
227,아기기린 자라파,2013-02-14,133077000,0,20811,87,1265,프랑스,"프랑스,벨기에",롯데쇼핑㈜롯데엔터테인먼트
228,소녀,2013-11-07,153877000,0,20594,73,1595,한국,한국,(주)씨제이이엔엠
